,id,text,created_at
444,1620227961730342912,United Airlines technicians vote to ratify new contract https://t.co/ftmVZQ98HN https://t.co/SEr0719tT4,2023-01-31 01:10:23+00:00
445,1620226733654908928,French actress Eva Green is suing White Lantern Films and SMC Speciality Finance for the $1 million fee she says is owed over the collapse of the movie ‘A Patriot.’ The production company has launched a counter-claim against Green for breach of contract https://t.co/1bS5fG18ln https://t.co/fPKBfBl3AK,2023-01-31 01:05:30+00:00
446,1620226708971339778,"Disillusioned at home, super-rich Chinese set their sights on Singapore https://t.co/Cyxr0XEbcq https://t.co/MUsqW0x9dn",2023-01-31 01:05:24+00:00
447,1620225512990818304,U.S. court rejects J&amp;J bankruptcy strategy for thousands of talc lawsuits https://t.co/j4y8Z59i07 https://t.co/qsGXEXc4O2,2023-01-31 01:00:39+00:00
448,1620225477775351809,"With violent clashes between anti-government protesters and police in Peru likely to stretch into another month, alarm is growing among business owners in Lima as they struggle to keep their shops afloat https://t.co/Bo1oEpTZSL",2023-01-31 01:00:30+00:00
449,1620224213960343553,JPMorgan reviews oversight of traders amid boom in financial markets - sources https://t.co/Nwdn3TkTNW https://t.co/HPvxJJu7jQ,2023-01-31 00:55:29+00:00
450,1620224090760945669,"Major U.S. stock indexes sank, weighed down by declines in technology and other megacap shares, as investors looked toward a major week of events including central bank meetings and a slew of earnings reports https://t.co/exAapoLRub https://t.co/DOqRnhlCQw",2023-01-31 00:55:00+00:00
451,1620222926367637506,"U.S. farming is more than 'go big or go out,' says ag secretary https://t.co/fZvetVJ7wn https://t.co/GmGWvLaFKR",2023-01-31 00:50:22+00:00
452,1620222832738275331,"Renault and Nissan have struck a deal to restructure their two-decade-old automaking alliance. The agreement will put the pair on an equal footing, and see Nissan invest in Renault’s new electric vehicle business https://t.co/fB6qD51lYc https://t.co/HXY9Kw7poq",2023-01-31 00:50:00+00:00
453,1620221672388263939,Wrexham offered potential dream Cup tie with Tottenham https://t.co/YjrtWl5ut2 https://t.co/CNJHuMDlPN,2023-01-31 00:45:23+00:00
454,1620221574581190656,"Former Brazil president Jair Bolsonaro has applied for a six-month tourist visa to remain in the United States, his lawyer said, despite calls for any U.S. visas held by him to be revoked following violent protests in the capital Brasilia https://t.co/hK0Kq6O46v https://t.co/tjODJW6tPi",2023-01-31 00:45:00+00:00
455,1620220414545858560,Biden promotes Baltimore spending as Republicans try to force cuts https://t.co/rBAVBcBRuM https://t.co/0BhKz7qFGp,2023-01-31 00:40:23+00:00
456,1620219151116603397,Twitter makes first interest payment on Musk buyout debt - Bloomberg News https://t.co/8A6uzUP0c5 https://t.co/9Nij7DxneQ,2023-01-31 00:35:22+00:00
457,1620217929009696770,Exclusive: India economic survey likely to peg 2023-24 growth at slowest in three years - source https://t.co/sICjHvaiFn https://t.co/GW1Nb9sT96,2023-01-31 00:30:31+00:00
458,1620217925243228160,"'I am proud to join a house with such an extraordinary history and heritage, that over the years has been able to welcome and cherish values I believe in,' Gucci's new creative director Sabato De Sarno said in a statement https://t.co/ACRehI2nCK https://t.co/xfkLlc4ZZq",2023-01-31 00:30:30+00:00
459,1620216627382947842,Drugmakers prevail in dispute over U.S. discount drug program https://t.co/31ChjPZMui https://t.co/Lj7d7xD2Hp,2023-01-31 00:25:20+00:00
460,1620215380328255488,Michael Jackson's nephew to play 'King of Pop' in biopic https://t.co/Oos3MOGA1H https://t.co/ELo9Ndn4aX,2023-01-31 00:20:23+00:00
461,1620214122909507585,"In UK lawsuit, Hollywood star Eva Green says making 'B movie' would ruin career https://t.co/uth06s1tQl https://t.co/5k1VndAmuD",2023-01-31 00:15:23+00:00
462,1620212892090916866,Ukraine’s President Zelenskiy said that allowing Russia to compete at the 2024 Paris Games was tantamount to showing that ‘terror is somehow acceptable’ https://t.co/7J4st7Tk1U https://t.co/knY8lsDItn,2023-01-31 00:10:30+00:00
463,1620212881349394432,Paramount to integrate Showtime with Paramount+ https://t.co/RyquNbsPcx https://t.co/UAjHGfl49K,2023-01-31 00:10:27+00:00
464,1620211596050964481,Abu Dhabi's IHC plans to invest $381 mln in Adani Enterprises https://t.co/mIELoovUOB https://t.co/pZw9nz4h1R,2023-01-31 00:05:21+00:00
465,1620211508247396354,A 35-foot male humpback whale washed ashore on New York’s Lido Beach https://t.co/L9UjK1uG3o,2023-01-31 00:05:00+00:00
466,1620210421373308928,Texas oil regulator advises pipeline operators to prepare for severe winter conditions https://t.co/iyKX9JO8OA https://t.co/2MGwxQCOLo,2023-01-31 00:00:41+00:00
467,1620210377773441024,"From @Breakingviews: Renault and Nissan clinched a deal to save their 24-year automaking alliance by making it more balanced. But this comes at the price of efficiency, says @pierrebri https://t.co/34FdK7lnzV",2023-01-31 00:00:30+00:00
468,1620209082320699393,"Three years on, Britain still waits for Brexit dividend https://t.co/O9Ra1gYXOs https://t.co/5VkMLTH0Uq",2023-01-30 23:55:21+00:00
469,1620207858976423936,"Ford cut the cost of its electric crossover SUV Mustang Mach-E by as much as $5900, just weeks after rival Tesla slashed prices on its electric vehicles by as much as 20% https://t.co/qrISGW9PEO https://t.co/q1UYifCDo1",2023-01-30 23:50:30+00:00
470,1620207826978177024,"From ashes to fly larvae, new ideas aim to revive farm soil https://t.co/nSvfAlyYek https://t.co/iZTeFJ7tbF",2023-01-30 23:50:22+00:00
471,1620206566816219143,Two Memphis paramedics fired in Tyre Nichols case https://t.co/w3DQnSrxPU https://t.co/Z069tSuszK,2023-01-30 23:45:22+00:00
472,1620206474956783617,TikTok CEO Shou Zi Chew will appear before the U.S. Energy and Commerce Committee in March as lawmakers scrutinize the Chinese-owned app over privacy concerns https://t.co/iLPb8tgKSv https://t.co/7Q1vCqXl4H,2023-01-30 23:45:00+00:00
473,1620205845484130305,"The Biden administration says it will end COVID emergency declarations on May 11, nearly three years after the United States imposed sweeping pandemic measures to curb the spread of the illness https://t.co/ggrpr6Br4I https://t.co/ggrpr6Br4I",2023-01-30 23:42:30+00:00
474,1620205377357758467,EU planning fast-track permits for clean tech -draft https://t.co/Sw3tAJs05f https://t.co/QXCWZicdLw,2023-01-30 23:40:38+00:00
475,1620205342159257605,"Novak Djokovic paraded the Australian Open trophy around the gardens of Melbourne's Government House, a day after he reclaimed the world number one ranking https://t.co/ObuorfwtRa #AO23 https://t.co/3VoGBnRvd9",2023-01-30 23:40:30+00:00
476,1620205307388469258,CSX loses federal injunction bid in rail antitrust case https://t.co/EhLnvjnqah https://t.co/zxgZfxdF35,2023-01-30 23:40:21+00:00
477,1620204109008699392,U.S. seeks to expand birth control coverage under Obamacare https://t.co/zTcmCE1xfK https://t.co/nh0TKp0fX9,2023-01-30 23:35:36+00:00
478,1620202828814864385,"Boeing 747's more than five decades of reign is ending. Designed in the late 1960s to meet demand for mass travel, the world's first twin-aisle wide body jetliner's nose and upper deck became the world's most luxurious club above the clouds https://t.co/Lbdm19iNyq https://t.co/AMj7F9Qm4k",2023-01-30 23:30:30+00:00
479,1620202817309839361,Scholz seeks to secure more critical minerals on South America tour https://t.co/pFab6FROOi https://t.co/GlSkW3l7cN,2023-01-30 23:30:28+00:00
480,1620201533362012161,EU won't borrow more to counter U.S. green subsides -draft document https://t.co/B76KxsZ6qj https://t.co/FKsxKQyVhR,2023-01-30 23:25:22+00:00
481,1620200273334468608,"Judge blocks New Jersey ban on guns at beaches, casinos https://t.co/Rji0NwZj7X https://t.co/oZI7fje1a1",2023-01-30 23:20:21+00:00
482,1620199030096551937,"Tyre Nichols' mother, stepfather to attend Biden State of the Union speech https://t.co/BrBbD1xuIw https://t.co/TdEPeMc5vY",2023-01-30 23:15:25+00:00
483,1620197751823761414,U.S. watchdog identifies $5.4 billion in potentially fraudulent COVID-19 loans https://t.co/OT4x7gZpJP https://t.co/Smvhnw08U0,2023-01-30 23:10:20+00:00
484,1620197666775830528,"Emirates completed a demonstration flight powered by 100% sustainable aviation fuel, as part of the global aviation industry's push to meet strict carbon emission targets https://t.co/Vu1s7pFChZ",2023-01-30 23:10:00+00:00
485,1620196534548664320,"A new report published by the International Federation of the Red Cross and Red Crescent Societies says the world is ‘dangerously unprepared’ for future pandemics, and calls on countries to update their preparedness by year-end https://t.co/3g5Nb6iTxU https://t.co/aqHUoSpvMx",2023-01-30 23:05:30+00:00
486,1620196511886753793,U.S. hits Volvo Group North America with $130 mln penalty over delayed recalls https://t.co/LRkjM4U9mx https://t.co/G8jze9MBM7,2023-01-30 23:05:24+00:00
487,1620195355374534657,VW's Skoda Auto cuts production due to chip shortage - trade unions https://t.co/zUlJi4kyeF https://t.co/2dW9kzLEKX,2023-01-30 23:00:49+00:00
488,1620195157168488454,"As clashes between anti-government protesters and police in Peru escalate, Lima business owners struggle to keep their shops afloat https://t.co/GfiqXeC1Dk",2023-01-30 23:00:01+00:00
489,1620194939110936576,BREAKING: Memphis Fire Department says it fired two emergency medical technicians and a lieutenant who responded to the brutal police beating of Tyre Nichols https://t.co/dxGfc0aGgP  https://t.co/dxGfc0aGgP,2023-01-30 22:59:09+00:00
490,1620194017760743424,"Human-like robots of Japanese artist Yayoi Kusuma, known for her signature polka dots, appear in windows of Louis Vuitton stores in Paris, London, New York and Tokyo https://t.co/ErLxZvKBtw",2023-01-30 22:55:30+00:00
491,1620193989784657920,U.S. lender Citizens stepping back from auto loans - CEO https://t.co/YM9poPxdyZ https://t.co/YadbL9GFSi,2023-01-30 22:55:23+00:00
492,1620192717388103680,Morning Bid: Fasten your seatbelts https://t.co/kSYnmVuugz https://t.co/Me1yK6UO14,2023-01-30 22:50:20+00:00
493,1620191463584694272,Boeing to add 737 MAX line as it plans production boost https://t.co/9DXcPhkHQ5 https://t.co/0m15qTfM3Y,2023-01-30 22:45:21+00:00
494,1620190275447537665,"U.S. says FTX founder Bankman-Fried needs limits on communications, asset access https://t.co/cVM4sYZGEI https://t.co/CXHeU1o80F",2023-01-30 22:40:38+00:00
495,1620190242853494785,"Nigerian artist Malik Afegbua's 'Elders Series' is a catalogue of pictures and videos showing white-haired women and bearded men strutting the runway for a virtual fashion show in Afrocentric attire, including ornamental neck and arm bands https://t.co/J8dX4kdjii https://t.co/IARUcSqaHv",2023-01-30 22:40:30+00:00
496,1620190204433776640,U.S. stops provision of licences for export to China's Huawei - FT https://t.co/YkGxGcnbIn https://t.co/vE4zOWeaEY,2023-01-30 22:40:21+00:00
497,1620188930216706049,From Breakingviews - Jeff Smith makes for a substitute Warren Buffett https://t.co/8aNCb3Dzp7,2023-01-30 22:35:17+00:00
498,1620188858691223554,Israel is saving its main freshwater reservoir from the effects of climate change https://t.co/3KkuRYkB8k https://t.co/LrKuGCb1K1,2023-01-30 22:35:00+00:00
499,1620187736551325697,From Breakingviews - Breakingviews: TikTok’s trust-me tour will need at least 50 stops https://t.co/pyF61sTsME,2023-01-30 22:30:32+00:00
