id,text,sentiment
bf9189459f,tatiiiii,neutral
199d624a97,good day im checking hugh today also lookout best cassoulet recipe ever tasted,positive
c23bf94285,nice night golfing,positive
a3cd0a7228,signin autograph would boring think get wasted 2nite fun im stuck work,negative
4219979931,possible frown eating frosty,neutral
ab925cac3e,sad christian lacroix file bankruptcy,negative
e2bf49618d,stupid ipod taking forever load,negative
d6dcf8c5ef,jessie gone away 4 weekend miss already,neutral
d4aa6a714a,sitting shadow tree heart city listening panicwaiting bus thankswindfor pleasant,positive
dc78ad00d3,woke early morning happy bout headache dizzy cant breathe yeh im still sick,positive
0a49d88d14,nevermindi kept reading see yall r gon na williamsburg ill mind business lol,positive
ca75f7e584,finger crossed neighbor sign ups package today otherwise may byebye pretty skirt,positive
d18a55e49e,alice doesnt know wear cinema 3,neutral
620741fc16,yeah yesterday turned 16 parent rented hummer limo pretty cool,positive
3289389558,aww dont cry ashley,positive
1496a45408,didnt bring pokemon forgot home,neutral
a4b7cca240,go sleep sleepy,neutral
f321d7a256,love wish half could even name web design lady,positive
e1dbabfca3,still recall helpful way back struggled ar contest question,neutral
f4855a1986,great weekend ate much think looking forward trip hobart friday 15th,positive
92b95ebfbf,hushstop teasing,neutral
f8d2395684,im wearing certain tye dye tshirt moment miss 8 counterpart,positive
a4468f0e74,gotcha let meet twitt cafe,neutral
850681c6b2,feeling sick oh well reckon people bus cursed anyways nighty night,negative
6999d42bd9,didnt take long fragment bone heal major bone reabsorbed body may need fix future,positive
07a3ac5a80,happy belated birthday hun net broke first chance ive get online luff yooooooo xxxxxxxx,positive
7f4a82153d,think read strawberry hard fav char comic like bad rabbit stud chic sent kid,negative
84548ab6e2,supporter totally,neutral
9c65f93a2b,marie justin timberlake sooo funny,positive
448c887bd1,get yer freak onits monday great one possible great monday,positive
e19ed00091,managed stab piece bhuja hot course roof mouth blood everywhere well least mouth,negative
b59a892581,love,positive
be6d61ef42,steak burrito bowl right wish wasnt lazy go downtown,positive
6b6ff812c1,hahaha chivalry dead rare,positive
f02147d638,awww holly shes cute hope let sing,positive
a85e779682,omg twin sister fav song,neutral
52e7b6c3d1,moving office im going miss hollywood,neutral
8247622f9b,girl friend also dropped,neutral
df320b92cd,wedding,neutral
5fb30f858b,probably kinda expensive work people weekend work,negative
238f8d875e,shame freud cant follow implication,neutral
02883c7ab1,yes pool opened weekend,neutral
3593dbe193,alone evening,neutral
9b186b77f1,might still eating drinking,neutral
d9bc353713,farewelling employee tonight,neutral
f4032fd33c,everyones set away msn nobody talk,neutral
93b34b1964,skyped u la nite,neutral
aa2c27ea07,like rio ferdinand he wearing england jersey,neutral
2e56c6a83e,truly sad cheap little camcorder shot crap,negative
2e94c6bf84,sweet nk dream love,positive
a1b435d7b2,obsessing chris pine heehee,neutral
c5628b1962,fear crept already dismissed let thing right coz time feeling different,positive
0aec5ff9a0,ugh miserable looking day 54 degree summer go,negative
09910a212e,bored really dont know,negative
e5b36bbce3,woot go girl,neutral
d8ea663169,twitterberry moved ubertwitter suffered bb cache error,neutral
5773cb0640,poetic great going keep coming,positive
8c5d6357cf,thanks stephen appreciate,positive
d01966504b,totally got hit one bar guest ha hayay,neutral
02ea3e88bb,hate happens hope figure soon,negative
1e52917c17,well miss im sad didnt get meet,negative
4d5a01ceea,completely excellent dave matthew concert jason mraz opened heard stay leave crush first time live,positive
656119dd86,spoke culture racker castle time awesome mexican food drinkingantibiotics,positive
f68a3ece4b,twitz lolhiiii maybe lay patron bottle water,neutral
22d22bda0a,way homee love long car rides3,positive
f2a3b9d7f4,tiiiired cant sleep,neutral
bc3c21ca4e,greeeeeeaaaaatttttttt babe amazing,positive
b9285b80a9,well definitely hayfever,neutral
47e8896447,thinking recent job opportunity hoping get one gettng ready church,positive
c2828fbc35,poor little 7mth old taken hospital yesterday syringe feeding home doesnt want drink,negative
a4ab64c15c,graverobber graverobber sometimes wonder even bother fun tonight,positive
da4a26cd96,snl tonight going hilarious,positive
3b388efbe6,got see 2 favorite guy back long island heading back city tomorrow monday boyfriend 3,positive
449d73bf4f,tell yo mamma em axe durrin said happy mother day,positive
c63415814e,dont want leave,neutral
c818fdf4b8,hour sun turned blancmange suck pale,negative
da76e6c8e1,aww happy mother day girlie kingston lucky great mommy,positive
b9798fcba9,oh really hopefully good one trying get attention thats,positive
b40a435ea7,let check sir,neutral
d6606e8167,bout knock feelin lil sick peace yall,negative
d9564b50ef,yay playing scattegories random joel may sherman,negative
0d769aca27,god really really 50 christ,positive
23a614d341,ugh gross,neutral
c4a00650cd,know,neutral
5aa8c0daad,like wat wat doha got ill go 2 mushygushy peace twitter dude got gushy gram 2 make,negative
adf5be9ada,need hug cuz garbage truck men keep driving next whistling im working hard 2 graduate,negative
343c2dd395,fantastic thank,positive
e64a4d5361,r one mine potential winner think could quite easy code might sit,positive
facd1f468e,34 hour sleep last night barely functioning,positive
11a3a0fb9d,thank usually learning happens get little rest review note reminds id better get rest,positive
61fde0e7e6,hear scorcher back home weve got cloud back studio maybe lucky might get 2 song done 2day,positive
769c8775bf,technicallyi havent really gotten bed think youre right im gon na stay,positive
24747934b4,yeah ill probably stop story completely finished wont though wide awake,negative
d79f6eda9d,nope year since happened like,neutral
e8bbfed756,trying twitter thing facebook finally routine need figure twitter thing,neutral
413eef8c27,see u next saturday mr,neutral
90fddcbca5,miss terribly,negative
33745d82ff,ill creative choosing next alias adding n front obviously stealthy enought,neutral
59b63d3b0f,tried reply back need follow dm many friend common short answer,positive
032fc2b3a2,bought leica m8 charger arrived doa called leica got transferred around left vm atleast rf isnt misaligned,neutral
739f17cfe1,oh yeah camera clipping problem void completely fixed yay fiddling,positive
4db44fd32a,em hahahahaha sry,positive
06ed7a838d,got twilight board game today good old ebay,positive
fb7e52a340,48 law power robert greene little bit much anyone interested copy dm,positive
7574ef7536,im real boy goddamit guh apostro feel sad library lady think im stupid shes stupid j,negative
e2d8e05859,ive run earl grey lemon tea instead whb,negative
6ff99dcdc1,finally made qchappy mother day got car,neutral
6e0abe59f9,im done good nite,positive
ec1dd094c2,one watch peep actually focused final already,neutral
6471ce79df,oh long cant remember,negative
7ae4f41a31,download movie notorious cool,positive
44da94a9b7,want hang beth tenaya hubby tonightbut jon want hang people,neutral
a3dc4cf37a,talking sarah lisa,neutral
b2309cd1ce,tweeterizing mobile,neutral
34e4bf2b94,hi waking lazy would proud 8 btw nice colour burnt,positive
6fe5a83801,seagull hate im utterly depressed miss,negative
f87b8847a9,want get super pretty want cig,positive
948fd09708,wasabi recovering surgery,neutral
8244eb7ae9,omg icecream,neutral
f446d26bfc,going school leave stuff,neutral
da3dd37b70,run ill later hopefully catch everyone missed today working web bear miss lot,negative
a7a5cb1584,gosh watchin cosmetic surgery nightmare itv awful,negative
16fd300910,ive passed drunk passed couple hour good go,positive
6a818203a8,grr stupid meebo disconnecting every 5 second,negative
3102d159d1,lmao saw sound hella good hair appt 7,positive
0eb06a4076,ooh new bonkers tomorrow nearly forgot,positive
4454e4d53a,im sure 4719 fan week wow guess soon overtake malaysian page no1,positive
2b18f3c81f,im tired sick better sunday sing morning night,negative
e8e5d28fb4,love video da funk daft punk,positive
c3feee17fd,lovely,positive
eadd269ce5,packing gym bag gym bit squee im happiest whem im go,neutral
fd5ee5b52e,happy mother day mommy love much dono id without,positive
b454c1364b,homework study guide,neutral
77e57c378f,grrr hate make careless mistake doc give partner,negative
e24b1487e4,least he breakthrough performance tho wanted nominated category,negative
41bb347c8c,3d version sold regular version,neutral
d7f63d1bb6,gone,neutral
13ff4f0f99,ruggedman hi vishal,neutral
34533b5903,finally use internet explorer firefox issue back normal tweeting,positive
63c7425486,friday work weekend,neutral
44c1c813a1,feeling butterfly today study study study contract gon na ace writeon competition journal,neutral
8e34972820,come fun part find offer per country live outside u change quite tiny,positive
bb8443d7e2,watched yes man good,positive
cadb7e8823,forgot word started cry stopped singing carried cried stopped,neutral
65019c18cb,hey sherri dont give bc theyre married may brother friend,positive
126e2e83d6,sorry think 25 hr till 2 day,negative
42d4d17693,cant im ipod doesnt im,neutral
8837fac289,okay thought getting sick nope hahaha phew sry mike lol hope get better soon,positive
1fb1670192,grrrr youtube wont let watch chat,negative
669c709c0b,well propels people change direction point wasting day something lost passion,neutral
c7e52408c8,hour fifteen drive left bored ate half food already,negative
f6f96dd249,contemplating getting hair cut severe anxiety,neutral
f8456f260f,seriously addicted talking people haha love dont care cant tell otherwise jerk,positive
51ddb4abcf,excitement 8 new follower overnight sadness 6 ad bot,positive
15a017a8e4,sorry demi read post attend bgt im sure support sb helped tho world without pap plzz,neutral
089f2af7b9,wish could go meet middle tomorrow,neutral
28bd0fcd11,pauly wallly made life happy hell love x3 reply back,positive
f79609f1b3,lovin bailon soooo much right,positive
8e7d2d0ea4,bye la already miss,neutral
b847eb1075,haha dork sound yummy share,positive
f923746a3f,ahhh think leg burnt hurt,neutral
80279a9e74,trashy sensationalistso yes,neutral
5d3d18f13b,hahaha ur gon na tweet awoke 67 night haha man concert suck cali da place 2,positive
6debbd53ee,happy star war day,positive
f2906f0420,thanks follow,positive
a7f12fa546,loving jumper,positive
a72c5d15b7,oh fml probs gunna shepard bush hate,negative
bd4c861cc2,unfortunatly start making way home via singapore gig fun aint yet,positive
5ec14d968a,wish sun lolly get addicted flavour,negative
ca2896a372,im saddo haha actually make really happy warren dead though,positive
416e6352b9,need another kiss attack,neutral
2987cae592,hehe almost hear right ear yet,positive
692cd6a34b,nku get app,neutral
7067e6046d,saw whole lot stuff africa joy casterbridge farm white river mpumalangawas quite thrilled see ur stuff,positive
c4210150ee,mom emailed itll porch anytime come tomorrow well miss dont worry knocking,neutral
bd095b4751,tweetioi class real problem taylor,positive
3dd127f4af,hey hunnie u miss talkin u ty follow,neutral
8bdaf388f3,think im broke,neutral
9ddcd3f037,result working greenblack finger,neutral
0457eb75c2,maaaaan spent hour project work computer bork crash lost,negative
598d35cd58,made decision stick although im really sure right one,positive
472fc56661,ahhhhh processing shipment sooooooo much,positive
d46052706c,cant find hope didnt get eaten anything last nighthe jumped deck wont stay safe sigh,positive
6a784b0c72,poor baby girl poorly x,negative
16466d0ff2,whooo baby good luck,positive
68a6cf591a,aaaww thats good know im glad james great love guy kiss venezuela,positive
04c455e820,real detroit weekly websiteoh horror horror,positive
eae7117612,going line rest day made progress game weekend may like,negative
548e2f1e34,omgod im soooo tired dont think energy film today lol,positive
32a34847dc,mine,neutral
4ed24c845a,writing essay college writing boring,negative
fc73012712,heard good vibration thought charlie dying lost,positive
fa8998df98,surprised havent fired announcing whole world body theyd found selfish,negative
e540ebed83,haha see go wear blue heey ur watching jonas hahaha havent watched ep yet hope show soonp,positive
e2591a4f5a,itd nice soon well pay tweet,positive
ba443581ae,win trip america please reply xo,positive
1e7bb0e6dc,hahaha yes lil jon freakin jizzle u know named 1st puppy u lil jizzleremember lolxoxox,positive
3629287285,wonder karma point turned 000,neutral
f4eae403c0,sun shining great day,positive
8d86885941,chazs daily happening 2231 watching er instead dvd end era 1109 sun wooo,neutral
2f6e1bc40b,hahaha thats cool pic sal made daniel lol,positive
62bb51eb64,sweetie lucky,positive
3f8fc09752,anyone super nintendo controller want sell mine broke,positive
e62ebf8ec0,go mid valley la haha never mind la dont wan na go anyways,neutral
9662de1204,attempting sleep puppy sick already,negative
44bf854f69,wanted see enjoy,positive
0b583242d0,hah finally got home,neutral
b8846d0a50,sick doctor waiting room,negative
898b9a9338,drive make ahh margarita best,positive
cb5041f872,omg wow hope everything ok,positive
144e6fb3ad,lazy day staying foot much possible,negative
43288822ee,result broken condom,negative
9a6c971e84,oh okay cool love fast furious cant wait see new one,positive
a9edef474b,yeah thing arent going well im getting feel like havent felt long long time,negative
09a2245f93,yes reprieve one paper pushed back friday leaf three page due 400pm even problem,negative
3a42bc3485,spending quality time fender tele deluxetrue love,positive
3c343d4e1e,hmm icecream breakfast,neutral
b7259fcba2,wishing could seen nephew graduate kindergarten,neutral
d2443706bf,l u much see u school todaay,positive
842e9e031b,britain got torture edelcries,neutral
8dc2975248,suzi,neutral
a838619ca9,amazing dvd ill put netflix list based trash potential inherent title,positive
7ae1499198,august84 requoting gyaan live life fail notice live quote muthu,negative
6c5002df01,perkinz idk wat dat tho maybe sum lol,positive
2c0f4ee9e2,youre silly,negative
c8cfe01c4f,115 hear helicopter flying house thats kind weird news headache back booooo,positive
e6f7199479,rofl u hahaha lem tell salman munir p p,positive
b9b983a83c,yea way go super excited great midwest resource midwest pride,positive
08ad89c6b0,hi net yayy im short time though,neutral
edde6bb21e,loving sunshine wish poor richie would feel better,positive
fb1c0ecec0,,neutral
e01f6a7ec2,heyy si 1 year 5 month still want walk,neutral
6068de7168,hey site going listen web stream cant get site,neutral
5adce8e8fc,mind racing bc 4 word wrote hate hate cant keep falling,negative
ed3f95dd2a,hope eclipse running btw,neutral
c7e96d2411,uh happy mother day mum,positive
5e6cdd7c91,bebop thats lame sorry,negative
2ee99fc907,morning,neutral
52c2bbf770,cheer lizzi b another foh hero concert still suppose b upset xoxoxo,neutral
311f189ee4,ill definitely write look forward article re5 write fun,negative
fa3d1d0975,hug 4 kathy though mom heaven know shes smiling accomplishment people keep positive,positive
7005fce01c,oh no missed,neutral
0a4594beed,dont anything fwd mobileme last week ive gotten least 4 5 spam message day,negative
667e216a44,ive spending time wmy momma celebrating mother day early ive good woodburn,positive
cddefa4364,heard dad would going september would also come,neutral
5612d59230,heard disappointing disappointed ive even seen waste c bale,negative
0690c4b873,,neutral
f589c8b60d,yeah thought little warning guy dont miss 129 shift 6 dayswk break thats sure,positive
79331f42cf,right need breakfast let see make tweeting thinking im bloke multitasking lol,positive
1038091281,ill teleport straight,negative
653f3adcde,59 may new fav number,positive
5a17107aba,done absolutely nothing day todayhow pitiful thatsmdhguess cant go 2nite got ta work booo,positive
8dd4c2b501,sad casue everyone going seperate way never going see friend,negative
bf4c610e53,cool np got working series design,positive
b1a2c1b94c,sell car costing much afford one rollerskate bye bye petey,positive
a624cc6757,like like 9 causeee im babysitting haha call causeee im kinda bored right,negative
7c5b5c6f96,jim much want see screen adaptation kick found nick cage heart sank,positive
397ef3478d,oh sunny,neutral
917e217975,oh no hope feel better soon head sympathizes,positive
a657e300d0,sunburn really bad regretting sitting sun without suncream,negative
1872e32e07,feel like im alott drug,neutral
c5698ba3eb,hehe name jack dawson died titanic u c movie mileyim watching rite amazingtell leo i3him,neutral
6cd9991cca,oic cavite sorry im america see profile there word like america,negative
2bb759d569,throat hurt gon na go read go bed text mee,neutral
926f9f5895,watching old skool fall boy vids,positive
b4ea682d4b,join club,neutral
c2fe8bbad7,yspitta caught traffic around howlin wolf 30mins wondering wth going onmusta nice,positive
0d7f89029b,agreedthis time year change motto soggy statemy backyard look like swimming pool,neutral
a0e7618e7a,ohhh really want see coraline seems really good,positive
12d70a758e,cold,negative
d86941ec1c,fatty omg found worst idk need talk hopefully see get work,negative
9de7ee1962,werent picky precise might find interesting talk,positive
4cb6f71974,awee,neutral
10db37e108,succesful love,positive
881affa1a2,yeaaaah tangerang vacation,neutral
82582f6d17,yah,neutral
10b9feacd2,lost 15 dollar always lose money,neutral
9f89432794,well look like going another night without snuggle bug missing big girl,negative
684b2dcea7,good one,positive
2f8444db6c,shannie im sorry didnt mean upset thought would find cute im sorry dont sad,negative
8e8ff8dc66,totally best part day studying haha ok im really leaving holly ill shortly peace,positive
27bf96d1b5,going clean room thats hard keep room pretty clean reallyanyway could still better thing,positive
21af13b50e,got approximately 3 hour sleep last nighti love life,positive
daaff3f5f6,bad week connectivityarlington panera wifi suck maybe head legal seafood airport dangmissing metaverse u stream,negative
836dd77850,mouse attic clog dance,neutral
0197e3ebbc,need make effort meet best online friend like 3 money cost,positive
796110430b,dude hurt,neutral
3f09c16e52,wish dallas still say ow lol hey u spelled name wrong good thanks love,positive
8f892ed3b2,fall,neutral
a8e2c45625,study hall brittneyy,neutral
6030362588,flo well thats nice hope ur good,positive
323e67716f,ive reading sims 3 genetics sims 2 forum apparently hair dye passed offspring im disappointed,negative
cda2c56cef,dont know yet word hopeful though good stuff happening lately im getting excited,positive
7cb093f4c3,wow pretty x,positive
a9b6058320,thats great never good jump roping,positive
197bec62c7,cast true blood,positive
5db58f4182,morning,neutral
bbf1006316,new phone zero contact poo send message name save number thanks,positive
3eedba9550,working something exciting tweet several month,positive
b9b532f7a2,u great always cant east germany noko least provoke go 4 kill,positive
3a23f53b85,nice pair shoe checked nike shoe worth buying,positive
736f85408d,coworkerfriend told manager sent home afraid shes trouble sending home haha dumb,negative
2bffd86b55,wat u doin bad im mixin song,negative
b4d1c8c080,help way,neutral
c5ee1ee772,signing night good sunday night,positive
138fa4e0f4,got two ticket one speeding one tinted window,neutral
4bcb9c582c,cleaning house going 3 see soccergame friend,neutral
756300c03d,thanks gorgeous flower,positive
e3ba5e82d3,good home,positive
700c41e7c0,ap north korea could opt devastating land assault via report scary talk say least mm,negative
f19f0c1482,need go office melting,neutral
f637b48a5c,back home funeral wife grandfather today time homework,neutral
6fa5a04599,new hair going greeattt use,positive
d54d4de7e5,test another update sorry bothering u guy,negative
71f389a974,calling night talk yall tomorrow,neutral
7b05d819ee,suck,neutral
1e32ad1b17,happy mother day mom mother world,positive
e89cbe91e0,want join drama practice today cant,neutral
b22895c538,changed,neutral
8353cc778e,oh ok well im sendin lot love,positive
10e991f020,nooooooooou never call anymore lolbut ive good toorick ross town might go 2 show 2nite,positive
128a73fbfd,ill get size 40 straight post office see later hun,negative
a3c5d75bbb,tell hasnt miss boge,neutral
2b8fcaed04,possa happy happy bday baby girl love ya hope get everything want,positive
37daa255ea,haha realised sounded lot like stellllaaa lol anyhoo got ur facebook msg start working soon hopefully,positive
9508aeca0c,ok love girl work beckons come back later,positive
5d47d76ed3,sound like jeff best job world,positive
a0840086ab,spent hour trying get newborn bird front garden fly poor baby success,positive
9f23e5d8f5,someone doesnt feel good,positive
c7a59f50c3,good morning people great day,positive
7ff53f335c,u see twitted real xmsirius let know contact info let transmit,positive
e96c25a560,wish could twitter book expo reception javitz horrible,negative
56c08b2df6,100000 60 1667 wordsday 1667 10 167 wordshour 167 60 28 wordsminute pressure,neutral
d08af78eef,august anberlin theyre headlining though yes perth show,neutral
fdd3a09897,got new clothes series one supernatural dvd,positive
aef284756a,shout nikkipleassseee soulja boy tell em live live,positive
84a2eb963a,love google mother day theme,positive
df2a0c498a,tha lol congrats,positive
8230f9ad74,makin tea stressin,neutral
ea7e409dcc,woah thats cool landed london 2 and12 hour agoi love scenery beautiful,positive
cf1ea9af3b,thats terrible enjoy every minute,negative
b29a9ec749,oh jealous though youre missing fried potato bread,negative
9d6e14002f,vile people remove thing value,neutral
051025ff7f,wasting may bank holiday crappy north south brighton party,neutral
30eecabd12,punkrockchick25 haha saw commercial wouldnt kill,positive
fe51ca37d4,guess missed beer good time,positive
75dcba6339,watching favorite tv show hulucom free,positive
74676aaaed,full great lunch stuck traffic,positive
cec0440736,well mother grandma bit kidding mode,neutral
c4f4b37c8b,bad headache getting worse minute better,negative
65f5ce236f,want come back online talk gossip horrible thing transpired today,negative
66f40f0026,funny wrote,positive
e38fab54b2,thanks busy good book,positive
d67edb73e6,1 tweet last 24 hour nobody like tweetboard,neutral
0c0d180b5c,thanks appreciate,positive
e739d7e64e,yay ear match,neutral
2e982cc27d,shes ruddy manageress 2nd bad job never find good place beyond 1 2 cut,positive
3ed1480471,wonder anyone would care died tomorrow,neutral
3e99500fa4,laundry instead sitting darn laundry keep mocking,neutral
00ce730001,unstable broadband electricity taking toll mental stability,negative
ea57382c80,grr naplan finished commerce geo exam good luck,neutral
0972b54c53,nice weatherlooks like going rain,positive
3b8b4be00b,tweetdeck wont pull,neutral
755a345dc8,little boy drowned yesterday lived subdivision went nicoles school sad,negative
88a4e96eef,ultimatum ultimatum matter dress suck,neutral
d881666768,know dont tell anyone dont know dad told famz yet think im taking online,neutral
998b50607e,oooh spoiled teenage fantasy,neutral
a185f0cc24,nice day look like going rainjust getting excited taking photo get home,positive
6cee199f3e,yay fixed blog cs problem messed design,positive
34522a55d8,ohh yeahh im probs gon na loner start thanks person gon na go,positive
dc513a682c,wondering cold skylight open left gas morning,negative
cc75fbff94,new forum thread first typhoon season headed okinawa made look,positive
fdd859e2d9,ill grand,neutral
e0c0860417,love mom tooo,positive
f0854a3951,best day ever missed tomorrow,positive
356411fd5a,need learn wash dish laundry wont always right,positive
c780b84d97,yea mostly bc couldnt sleep oh well lunch time come soon,positive
3e7c1d3c6b,ahhh im drinking bride war really good,positive
e79ca3a450,im missin fun aww cryin lol,positive
5609c1212e,thanks gon na next tweetyou man figuratively speaking,positive
8c8e32f76f,yeah trimet say 1hr trip get home 630645ish wed arrive everyone leaving,neutral
dda6145689,cottin emilyyyyyyyy,neutral
f03669fe8c,simplegirl miss festivity evening heading hill wont internet bb service,neutral
7fb2ca19e9,popcorn fruitcake nowbut chocolate,neutral
25ea895560,g ive sneezing felt like trainwreck last two week piggystuff good,positive
2b6ec32c28,wockeez im missin u guy day ill b tomorrow butttt see u june 18th blockkkkk,negative
894a3f680a,absurd feel like dipping pool real quick bad dont poool,negative
c258bebc27,going get pedicure cpk lunch,neutral
e53f3fb1a4,everyone seem leave weekend sigh bed,neutral
9cf0c77bc1,going town later get birthday present ipod touch nicely think,positive
9e07e4f596,im bed head wont stop giving pain ahgg let sinus allergy whatever tomorrow sogni doro,neutral
bb14e1f4cb,bus stop there always big pile loogies gross,neutral
8f65a41e73,well keep posted come fully thanks,positive
c29116d111,happy star war day,positive
efb43fce11,thanks coming tonight hope ya fun,positive
7053623c26,mean give lol finger crash car lol jk thats bad ignore,positive
72ee8deee3,thing looking better better think might quite happy,positive
6ffc960726,fun airshow boy today exhausted,negative
586e68c59d,marley saddest movie ever never cry movie movie mad cry,negative
04b57c4359,one cat sick,negative
e33459f8f1,left brooklyn going uptown latin coffee dollar sandwich cant find downtown brooklyn brooklyn,neutral
43c61eb7a3,cant find camera,neutral
a7a96b2c1d,think im 1,neutral
87cd836d7b,feelin,neutral
a72f4f357b,im bird broken wing shes song love sing know,positive
ad5d8a84c1,rofl room small dance,positive
18a11e8dbd,youre france cheri,neutral
2e8bd923d0,made cry poor hollie,negative
ebae3ed394,ok time head urban outfitter see catch eye head home since rain hindering pic day,positive
10c55c13b8,really annoyed work appear blocked facebook,negative
b26843421f,mother day,neutral
f3c6e98737,printchick thx sharen luv,neutral
b9ade6591a,delegate eating pate toast wife editing yesterday engagement shoot,neutral
3ae98f1cae,ha think really lost time get ready work,positive
3477bb4c82,hell yea hot miss cali,positive
193fe8822f,yes done last homework ready dx go waaalkiiing sun shining oh yeah,positive
b631ec4bfa,writing fanfic read,neutral
6913d9c30e,im saving three burner weber next year,neutral
07d608a03d,thanks mr dj,positive
d0ce0ab587,hate new mt dew commercialthe one giant mosquitoit scare gross time,negative
425c9eb614,ohh sorry thats someone el pic bad,negative
43790fc27b,hug oh gosh im sorry,negative
727cbe5970,yeeeah lmao dentist arent nice espesh decide old goodie bag sticker awesome toothpaste,positive
7d0291358f,need wait another year toy story 3,neutral
9dec21d822,hahah hear mvp chant atlanta arena least get right unlike staple,negative
3d90ad58ee,haha well maybe u shouldnt weak hehe jks,negative
12b08fabd2,biggest food fightmosh pit ever miss across school,neutral
f97b6d38ed,killed dill plant happen dill great suddenly dead,positive
93370a10dc,hurt,neutral
3ff2b333c3,imagine know love hearing novel im kinda awake lol continue hopefully,positive
ec9c43fbb3,gon na try get couple hour sleep love going bed 9 later twitter,positive
99fdaff40d,playing ethan love baby,positive
0c524f5e69,come want pizza,neutral
1783b5eb60,geez im hating bein work till 10 day like feel like wasted lovley day,negative
932227184c,every gas station look postcard luck,neutral
00f377c634,ya walked wall thats plaster neck,neutral
b99ba239de,hey everyone mixed first single r u im sooo excited,positive
1f9663bb46,guy go see constance logically,positive
23d8ccab77,sleep wink last night x,neutral
f59bbec4a3,feel pain lived apt 6 mo previous tenant 4 cat burning eyestight lung gregg,positive
a37b6c27a2,ahh big scary bug flying around room,negative
1d06a9cc02,oh yes cavs win game5 onto game6 still danger win one either shot championship,positive
e124c79abd,happy anoop day monica,positive
5a5d7e4d2f,tried energy drink report back guy im sweating worst cramp want lie,negative
bd3b5dbd9a,happy mother may mak love always xoxo,positive
12e0187cb9,found there sushi fake crab meat good,positive
ea032bbaaf,thinking career change,neutral
e42d0e6e9d,meh feel fine crazy 10 minute sickness session im hungry,negative
946573f031,sun,neutral
2d5051cce9,wellhopefully someday soon get one,neutral
16fb14a0f7,sooooo much stress lately,negative
8b5e410207,,neutral
eaeee872b9,tuned listen 130 meeting know high schoolcollege french doesnt cut anymore,positive
e8d8465eab,chronic illness blog let know ill post link wwwptsiciblogspotcom,negative
1a857a38fb,weekend getting close bad ill stuck north hopefully ill able get next weekend real life fun,negative
25694a4e38,jt regular snl,neutral
a4b3b95e89,,neutral
2e57d38abb,never late need buck idea stop bunch stuffy old reactionary,positive
d6b053947f,happydont know reason,neutral
7db93d25c6,fan76 rofl thats problem two hand,positive
94977637ab,transport church wont making im crushed oh well time assignment suppose throat really hurt,positive
a028e284db,timeeee mom say something daw tomorrow eh never compelte,neutral
513358abe6,ive sat sunbathing bombed church day left missed,neutral
d2dbf84fe0,know exactly,positive
9d8efb8db9,ive made game stephen well actually u,negative
88040d7737,thanks follow nice rest,positive
db4bb26337,sensation ocean white portugal absolutely amazing adoreiii,positive
9e2748c5e4,yeah got ur text well ive summer break week far boring watch tennis match,negative
060acf7042,ive nudged much going lately umped game wknd took one pill,negative
5ad2c5e27b,saw bird slowly die right next,negative
6a5af5f4c5,hahahaha train want wild ride,positive
6fe391edf6,love family feud episode kardashians tonight,positive
74e36c1c25,im coming new plan bestie oh one gon na great,positive
2dfbe0b7fb,hmmm,neutral
fbd7404138,lmaoummmm nothing,neutral
a26a75179f,90 haha agreed lol,positive
6a72b1eb3c,hello im late playing internet love,positive
981a6f186d,music video made project city contagious uploading youtube,neutral
d794425886,theyre sappin mah sentry errr yea im without power home right,positive
2280788f99,crash qmbol,neutral
16ac3c903c,perth australia,neutral
007eeb40ff,beach phenomenal 2day,positive
8f44c2f7bd,forgot tonight planning heading cask might good idea,positive
da82d37656,tiredbut cant go bed yet,neutral
970d89d516,youre night owl huh,neutral
13d29e0bab,haha kidding listen day long bud,positive
afe5ce5d7d,going group therapy session cant wait spill gut ha ha ha,neutral
979153b838,eat good,positive
b34f37f31d,happy mother day esp mommy,positive
036b210d6b,phone old rotary,positive
5bfc1c74e0,look 3 time sunk totally shocked tbh,negative
c1388fc963,im schaumburg rite u want ice cream lol type chilly outside lol got ice cream,positive
fd1db57dc0,im donehaha house md marathon ulet,neutral
e7d70b0d76,omginorite id fancy tophatted time really bad cant grow handlebar moustache,negative
f3f0fde02e,got ya wouldnt bad tho right,negative
bb47fa7074,finish clean computerguest room cupboard stuff,positive
8882fae1ac,watched slumdog millionaire soo goood love sad,neutral
c7b61da1e2,feel sound like kiya last night say get comfy couch enjoy cuddle,positive
ab881218a0,eh u never heard belfast like everyone love,positive
e2b73ce8df,wow 930,positive
665dcd4cf2,yes cant understand mean know hollywood thing called love,positive
0b4a2b2eb1,hve blister pinky nd hurt soooo much,positive
0e72caa348,watching happens vega,neutral
2c39030bc4,oh happy day nice weather smiling happy baby icecream later,positive
47caebc343,headed beach puppy maverick hug much aloha,positive
2dd1bb7561,want borrow mx5 weekend,neutral
109516d45f,lol peek coming along nicely totally understand leaving set quiet,positive
2c4545ae23,uk o2 train bristol london terrible wifi,negative
8ef3dee547,everything spinning,neutral
1944d83437,serafina85 headed way,neutral
967e1b9ad9,d version suck,neutral
e4ef55358a,way school feeln rainy day lot fun weekend,positive
da276b88e8,congratulation heart hacker computer hacker,neutral
c6c2478e74,going sooooo busy today funny hate busy day,negative
9e29d43b20,still hour,neutral
